swe_start_m,-59355.55534926213
airtemp_max_C,-1685.9391325812853
airtemp_min_C,10441.702949295091
airtemp_mean_C,464.6561135341846
precip_start_m,107083.39082870919
precip_incr_m,-1653.7933063692974
swe_cumsum,110908.49332202555
stn_1059_cochetopa_pass,2619.300109011807
stn_409_columbine_pass,2347.2619445238965
stn_618_mcclure_pass,6565.5279825963735
stn_622_mesa_lakes,28151.520622035405
stn_669_north_lost_trail,-5586.966374361663
stn_675_overland_reservoir,21739.398093949538
stn_680_park_cone,-15600.417778810188
stn_682_park_reservoir,-8899.319285158695
stn_701_porphyry_creek,-1252.8220471879122
stn_737_schofield_pass,-15661.29946545915
stn_762_slumgullion,-10714.361419444002
